               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,             0.04208,           0.0010198,           0.0019284,             0.50177,                 0.6,             0.64429,             0.47898,              0.1812,           0.0028065,            0.002934,           0.0004766,           0.0004766,           0.0004766
                  35,            0.040968,            0.000993,           0.0017229,             0.61231,             0.66667,             0.66333,             0.49225,             0.18101,           0.0028957,           0.0025872,           0.0004668,           0.0004668,           0.0004668
                  36,            0.040498,           0.0010002,           0.0018982,              0.6003,             0.66667,             0.66333,             0.49225,             0.18045,           0.0027493,           0.0028127,            0.000457,            0.000457,            0.000457
                  37,            0.041443,          0.00097203,            0.001701,             0.60579,             0.26667,             0.64429,             0.48559,             0.17958,           0.0031851,           0.0024776,           0.0004472,           0.0004472,           0.0004472
                  38,             0.04171,           0.0010072,           0.0018142,             0.60865,             0.65993,             0.66333,             0.50554,             0.17995,           0.0030806,           0.0025646,           0.0004374,           0.0004374,           0.0004374
                  39,             0.04148,          0.00098882,           0.0018095,             0.66667,             0.32762,             0.66333,             0.48257,             0.17931,           0.0031385,           0.0031185,           0.0004276,           0.0004276,           0.0004276
                  40,            0.040717,          0.00098118,           0.0018468,             0.53803,             0.66667,             0.66333,             0.49488,             0.17886,           0.0028188,           0.0031148,           0.0004178,           0.0004178,           0.0004178
                  41,            0.041016,          0.00097947,           0.0014665,             0.57307,             0.66667,             0.66333,             0.51477,             0.17836,           0.0028334,            0.003063,            0.000408,            0.000408,            0.000408
                  42,            0.040527,          0.00097683,           0.0015124,             0.61118,             0.65202,             0.66333,             0.50151,             0.17939,            0.002685,           0.0031606,           0.0003982,           0.0003982,           0.0003982
                  43,            0.040884,          0.00099407,           0.0015281,             0.61273,             0.66118,             0.66333,             0.50652,             0.17945,           0.0025333,           0.0034827,           0.0003884,           0.0003884,           0.0003884
                  44,            0.040336,          0.00098697,           0.0018847,             0.61054,             0.66159,             0.66333,             0.50152,             0.17909,           0.0026588,           0.0031285,           0.0003786,           0.0003786,           0.0003786
                  45,            0.040347,          0.00099705,           0.0016926,              0.6026,             0.66217,             0.66333,             0.50812,             0.17943,           0.0025556,           0.0032224,           0.0003688,           0.0003688,           0.0003688
                  46,            0.040297,          0.00099739,           0.0018081,             0.59818,             0.66622,             0.66333,             0.50153,             0.17992,           0.0024097,           0.0035291,            0.000359,            0.000359,            0.000359
                  47,            0.040699,          0.00097889,           0.0017313,             0.61033,             0.64951,             0.66333,             0.50153,             0.18019,           0.0024048,           0.0036312,           0.0003492,           0.0003492,           0.0003492
                  48,            0.040367,          0.00095374,           0.0017594,             0.61211,             0.65298,             0.66333,             0.50153,             0.17977,           0.0024329,           0.0033769,           0.0003394,           0.0003394,           0.0003394
                  49,            0.040733,           0.0010051,           0.0017744,             0.59979,             0.66273,             0.66333,             0.49229,             0.18001,           0.0025643,           0.0032433,           0.0003296,           0.0003296,           0.0003296
                  50,            0.040184,          0.00097693,           0.0016255,             0.59676,             0.66318,             0.66333,             0.49562,             0.18023,           0.0025629,           0.0034676,           0.0003198,           0.0003198,           0.0003198
                  51,            0.040632,          0.00096843,           0.0019031,             0.55828,             0.66667,             0.66333,             0.49228,             0.18067,           0.0025993,           0.0034075,             0.00031,             0.00031,             0.00031
                  52,            0.039702,          0.00098102,           0.0016099,             0.55095,             0.66667,             0.66333,             0.49228,             0.18106,           0.0025905,           0.0032255,           0.0003002,           0.0003002,           0.0003002
                  53,            0.039787,          0.00093466,           0.0017355,             0.55736,             0.66667,             0.66333,             0.49229,              0.1811,           0.0025978,           0.0031488,           0.0002904,           0.0002904,           0.0002904
                  54,            0.039547,          0.00096779,           0.0017283,             0.55684,             0.66667,             0.66333,             0.49229,             0.18119,           0.0025449,           0.0031646,           0.0002806,           0.0002806,           0.0002806
                  55,            0.040138,          0.00096923,           0.0015742,             0.55559,             0.66667,             0.66333,             0.49229,              0.1811,           0.0025076,           0.0031677,           0.0002708,           0.0002708,           0.0002708
                  56,            0.040127,          0.00098169,           0.0015852,             0.59289,             0.66581,             0.66333,             0.49229,             0.18086,           0.0024947,            0.003182,            0.000261,            0.000261,            0.000261
                  57,            0.039606,          0.00095583,           0.0017444,             0.60268,              0.6596,             0.66333,             0.49229,             0.18049,           0.0025287,           0.0031179,           0.0002512,           0.0002512,           0.0002512
                  58,            0.039348,          0.00098223,           0.0014496,             0.60512,             0.65375,             0.66333,             0.49229,             0.18054,           0.0025456,           0.0031071,           0.0002414,           0.0002414,           0.0002414
