               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.052784,            0.016593,            0.019779,                   0,                   0,                   0,                   0,            0.047161,          0.00072916,           0.0097229,            0.070043,           0.0033285,           0.0033285
                   1,            0.038483,            0.010187,           0.0096159,                   0,                   0,                   0,                   0,            0.046254,          0.00075617,             0.01041,            0.040033,           0.0066517,           0.0066517
                   2,            0.035433,           0.0092763,           0.0088666,                   0,                   0,                   0,                   0,            0.036291,            0.002297,           0.0075897,            0.010013,           0.0099648,           0.0099648
                   3,            0.032876,           0.0091011,           0.0089844,                   0,                   0,                   0,                   0,            0.033318,           0.0018468,           0.0021881,           0.0099543,           0.0099543,           0.0099543
                   4,            0.029466,           0.0085751,           0.0076896,                   0,                   0,                   0,                   0,            0.034341,           0.0031423,            0.014813,           0.0099543,           0.0099543,           0.0099543
                   5,            0.027677,           0.0080555,           0.0068555,                   0,                   0,                   0,                   0,             0.04153,           0.0017212,            0.017953,           0.0099391,           0.0099391,           0.0099391
                   6,            0.026548,           0.0079473,           0.0069198,                   0,                   0,                   0,                   0,            0.031665,           0.0034675,           0.0090546,           0.0099238,           0.0099238,           0.0099238
                   7,             0.02602,           0.0076515,           0.0060574,                   0,                   0,                   0,                   0,            0.035086,           0.0029876,           0.0055161,           0.0099086,           0.0099086,           0.0099086
                   8,            0.025125,           0.0076593,           0.0058721,                   0,                   0,                   0,                   0,            0.041448,           0.0021968,            0.021295,           0.0098934,           0.0098934,           0.0098934
                   9,            0.024707,           0.0075455,           0.0058013,                   0,                   0,                   0,                   0,            0.029064,            0.004359,           0.0066925,           0.0098782,           0.0098782,           0.0098782
                  10,            0.024372,           0.0073457,           0.0057474,               0.125,                 0.1,            0.099375,            0.029813,            0.026935,           0.0042803,           0.0080704,           0.0098629,           0.0098629,           0.0098629
                  11,            0.024509,           0.0073094,           0.0052974,                   0,                   0,                   0,                   0,            0.035336,           0.0034501,            0.011069,           0.0098477,           0.0098477,           0.0098477
                  12,             0.02407,           0.0072546,           0.0056007,                   0,                   0,                   0,                   0,            0.037204,           0.0028987,           0.0088669,           0.0098325,           0.0098325,           0.0098325
                  13,            0.023676,           0.0071162,           0.0054798,                   0,                   0,                   0,                   0,             0.03539,           0.0037855,           0.0088028,           0.0098172,           0.0098172,           0.0098172
                  14,            0.023414,           0.0071398,           0.0054481,                   0,                   0,                   0,                   0,            0.037078,           0.0028974,            0.016232,            0.009802,            0.009802,            0.009802
                  15,            0.023355,            0.007065,           0.0052186,                   0,                   0,                   0,                   0,            0.039298,           0.0027313,            0.017908,           0.0097868,           0.0097868,           0.0097868
                  16,            0.023042,           0.0070644,           0.0052493,                   0,                   0,                   0,                   0,            0.041645,           0.0021306,            0.010043,           0.0097715,           0.0097715,           0.0097715
                  17,            0.023133,           0.0070609,           0.0051357,                   0,                   0,                   0,                   0,            0.038915,           0.0021898,            0.007695,           0.0097563,           0.0097563,           0.0097563
                  18,            0.023048,           0.0069604,           0.0052015,                   0,                   0,                   0,                   0,            0.036839,           0.0024321,           0.0063217,           0.0097411,           0.0097411,           0.0097411
                  19,            0.022586,           0.0069519,           0.0051684,                   0,                   0,                   0,                   0,            0.035542,           0.0037652,           0.0091003,           0.0097258,           0.0097258,           0.0097258
                  20,            0.022652,           0.0069225,            0.004877,                   0,                   0,                   0,                   0,            0.037983,           0.0025661,           0.0065964,           0.0097106,           0.0097106,           0.0097106
                  21,            0.022416,           0.0067579,           0.0047724,            0.017857,                 0.1,            0.010843,           0.0010843,            0.033773,           0.0026787,            0.003923,           0.0096954,           0.0096954,           0.0096954
                  22,            0.022317,           0.0067497,           0.0045991,                   0,                   0,                   0,                   0,            0.038898,           0.0028256,            0.015793,           0.0096802,           0.0096802,           0.0096802
                  23,            0.022454,           0.0068095,           0.0052334,                   0,                   0,                   0,                   0,            0.039405,           0.0023219,            0.011929,           0.0096649,           0.0096649,           0.0096649
                  24,            0.022254,           0.0068674,            0.004873,                   0,                   0,                   0,                   0,            0.037631,           0.0026215,            0.010556,           0.0096497,           0.0096497,           0.0096497
                  25,            0.022098,            0.006841,           0.0047262,            0.022727,                 0.1,            0.015298,           0.0015298,            0.035512,           0.0029592,           0.0062668,           0.0096345,           0.0096345,           0.0096345
                  26,            0.022239,           0.0067505,           0.0049421,                0.05,                 0.1,            0.034179,           0.0034179,            0.038624,           0.0027541,            0.011545,           0.0096192,           0.0096192,           0.0096192
                  27,            0.022061,            0.006814,           0.0047815,                   0,                   0,                   0,                   0,            0.038346,           0.0026571,            0.012881,            0.009604,            0.009604,            0.009604
                  28,            0.022109,           0.0066454,           0.0046486,                   0,                   0,                   0,                   0,            0.040579,           0.0018257,            0.014886,           0.0095888,           0.0095888,           0.0095888
                  29,            0.021617,           0.0067725,           0.0046833,                   0,                   0,                   0,                   0,            0.040406,           0.0017871,           0.0076447,           0.0095735,           0.0095735,           0.0095735
                  30,            0.021838,           0.0067178,           0.0047382,                   0,                   0,                   0,                   0,            0.038719,           0.0023469,           0.0075806,           0.0095583,           0.0095583,           0.0095583
                  31,            0.021756,           0.0067007,            0.005004,                   0,                   0,                   0,                   0,            0.041023,           0.0022111,            0.011819,           0.0095431,           0.0095431,           0.0095431
                  32,             0.02193,            0.006719,            0.004764,                   0,                   0,                   0,                   0,            0.040696,           0.0024118,            0.013184,           0.0095278,           0.0095278,           0.0095278
                  33,            0.021771,           0.0067404,           0.0047583,                   0,                   0,                   0,                   0,            0.039618,           0.0018369,           0.0043808,           0.0095126,           0.0095126,           0.0095126
                  34,            0.021526,           0.0065749,           0.0045146,                   0,                   0,                   0,                   0,            0.037828,           0.0023781,           0.0052322,           0.0094974,           0.0094974,           0.0094974
                  35,            0.021701,           0.0065691,           0.0047364,            0.041667,                 0.1,            0.027708,           0.0027708,            0.035241,           0.0025653,           0.0045685,           0.0094822,           0.0094822,           0.0094822
                  36,            0.021536,           0.0065147,           0.0044219,                   0,                   0,                   0,                   0,            0.041151,            0.001974,            0.011472,           0.0094669,           0.0094669,           0.0094669
                  37,            0.021662,           0.0066255,           0.0050253,                   0,                   0,                   0,                   0,            0.040285,           0.0021665,            0.011206,           0.0094517,           0.0094517,           0.0094517
                  38,            0.021768,           0.0067892,           0.0048668,                   0,                   0,                   0,                   0,            0.043733,            0.001507,            0.016507,           0.0094365,           0.0094365,           0.0094365
                  39,            0.021507,           0.0067243,           0.0047838,                   0,                   0,                   0,                   0,            0.043204,           0.0016618,            0.017258,           0.0094212,           0.0094212,           0.0094212
                  40,            0.021302,           0.0066252,           0.0044489,                   0,                   0,                   0,                   0,            0.041994,           0.0019987,            0.014758,            0.009406,            0.009406,            0.009406
                  41,            0.021422,            0.006616,           0.0043906,                   0,                   0,                   0,                   0,             0.04161,           0.0020141,            0.014429,           0.0093908,           0.0093908,           0.0093908
                  42,            0.021654,           0.0066052,           0.0045993,                   0,                   0,                   0,                   0,            0.042434,           0.0016691,            0.019501,           0.0093755,           0.0093755,           0.0093755
                  43,            0.021151,           0.0065304,           0.0045832,                   0,                   0,                   0,                   0,            0.039448,           0.0020733,            0.016434,           0.0093603,           0.0093603,           0.0093603
                  44,            0.021332,           0.0065543,           0.0047904,                   0,                   0,                   0,                   0,            0.037878,           0.0021591,             0.01311,           0.0093451,           0.0093451,           0.0093451
                  45,            0.021042,           0.0065415,           0.0045447,                   0,                   0,                   0,                   0,            0.039243,           0.0020152,            0.013724,           0.0093298,           0.0093298,           0.0093298
                  46,            0.021322,            0.006515,           0.0043525,                   0,                   0,                   0,                   0,             0.03769,           0.0026894,            0.017267,           0.0093146,           0.0093146,           0.0093146
                  47,            0.021131,           0.0064659,           0.0044024,                   0,                   0,                   0,                   0,            0.040788,            0.002108,            0.020453,           0.0092994,           0.0092994,           0.0092994
                  48,             0.02094,           0.0064969,            0.004451,                   0,                   0,                   0,                   0,            0.039049,           0.0022683,            0.015518,           0.0092842,           0.0092842,           0.0092842
                  49,            0.021063,           0.0066173,            0.004602,                   0,                   0,                   0,                   0,            0.037708,            0.002467,            0.012543,           0.0092689,           0.0092689,           0.0092689
                  50,            0.021219,           0.0065105,           0.0046766,                   0,                   0,                   0,                   0,            0.040192,           0.0022004,            0.015482,           0.0092537,           0.0092537,           0.0092537
                  51,            0.021052,            0.006517,            0.004543,                   0,                   0,                   0,                   0,            0.039057,            0.002245,            0.010831,           0.0092385,           0.0092385,           0.0092385
                  52,             0.02119,           0.0066056,           0.0048037,            0.055556,                 0.1,            0.046875,           0.0046875,            0.035538,           0.0028846,           0.0072372,           0.0092232,           0.0092232,           0.0092232
                  53,            0.020974,           0.0065744,           0.0044416,                   0,                   0,                   0,                   0,            0.039049,           0.0022373,           0.0056671,            0.009208,            0.009208,            0.009208
                  54,            0.020709,           0.0064813,           0.0046686,                   0,                   0,                   0,                   0,            0.038429,           0.0023951,           0.0065964,           0.0091928,           0.0091928,           0.0091928
                  55,            0.020829,           0.0064937,            0.004594,                   0,                   0,                   0,                   0,            0.037591,           0.0026238,            0.008075,           0.0091775,           0.0091775,           0.0091775
                  56,            0.020707,           0.0064955,           0.0046367,                   0,                   0,                   0,                   0,            0.038545,           0.0024155,           0.0084503,           0.0091623,           0.0091623,           0.0091623
                  57,             0.02098,           0.0065134,           0.0048516,                   0,                   0,                   0,                   0,            0.039064,            0.002367,             0.01008,           0.0091471,           0.0091471,           0.0091471
                  58,            0.020857,           0.0064966,           0.0046521,                   0,                   0,                   0,                   0,            0.039511,           0.0022466,            0.012717,           0.0091318,           0.0091318,           0.0091318
                  59,            0.020673,           0.0064423,           0.0045243,                   0,                   0,                   0,                   0,             0.03906,           0.0022917,            0.011975,           0.0091166,           0.0091166,           0.0091166
                  60,            0.020459,           0.0064648,           0.0046687,                   0,                   0,                   0,                   0,            0.038879,           0.0023718,            0.011353,           0.0091014,           0.0091014,           0.0091014
                  61,            0.020665,           0.0064437,           0.0047431,                   0,                   0,                   0,                   0,            0.040223,           0.0023414,            0.012469,           0.0090862,           0.0090862,           0.0090862
                  62,            0.020896,           0.0064661,           0.0045342,                   0,                   0,                   0,                   0,            0.039784,           0.0023144,           0.0096039,           0.0090709,           0.0090709,           0.0090709
                  63,            0.020612,           0.0064166,           0.0045635,                   0,                   0,                   0,                   0,            0.037949,           0.0024667,           0.0069992,           0.0090557,           0.0090557,           0.0090557
                  64,            0.021043,            0.006471,           0.0046474,                   0,                   0,                   0,                   0,            0.038027,           0.0026054,           0.0080704,           0.0090405,           0.0090405,           0.0090405
                  65,            0.020786,           0.0063589,            0.004449,                   0,                   0,                   0,                   0,            0.038212,           0.0026553,           0.0087067,           0.0090252,           0.0090252,           0.0090252
                  66,            0.020586,           0.0063452,           0.0042646,                   0,                   0,                   0,                   0,            0.038139,            0.002777,           0.0089401,             0.00901,             0.00901,             0.00901
                  67,            0.020724,           0.0063866,           0.0044343,                   0,                   0,                   0,                   0,             0.03697,           0.0029816,           0.0085876,           0.0089948,           0.0089948,           0.0089948
                  68,            0.020462,           0.0064096,           0.0045922,                   0,                   0,                   0,                   0,            0.036131,           0.0030341,           0.0076538,           0.0089795,           0.0089795,           0.0089795
                  69,             0.02028,           0.0064107,           0.0043738,                   0,                   0,                   0,                   0,            0.035724,           0.0030587,           0.0078461,           0.0089643,           0.0089643,           0.0089643
                  70,            0.020465,           0.0063701,           0.0042896,                   0,                   0,                   0,                   0,            0.037065,           0.0027657,           0.0083771,           0.0089491,           0.0089491,           0.0089491
                  71,             0.02039,           0.0063645,           0.0043917,                   0,                   0,                   0,                   0,            0.037266,           0.0027106,           0.0079926,           0.0089338,           0.0089338,           0.0089338
                  72,            0.020591,            0.006326,           0.0043149,                   0,                   0,                   0,                   0,            0.038127,           0.0025977,           0.0087524,           0.0089186,           0.0089186,           0.0089186
                  73,            0.020337,           0.0062843,           0.0042771,                   0,                   0,                   0,                   0,            0.038574,           0.0024883,           0.0086609,           0.0089034,           0.0089034,           0.0089034
                  74,            0.020292,           0.0062723,           0.0042694,                   0,                   0,                   0,                   0,            0.038549,           0.0024504,           0.0089081,           0.0088882,           0.0088882,           0.0088882
