               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.064902,            0.023703,            0.029005,          0.00087325,             0.15556,          0.00068358,          0.00010466,            0.037173,           0.0069163,            0.011316,            0.070213,           0.0033097,           0.0033097
                   1,            0.051094,             0.01293,            0.008663,             0.67481,            0.044444,           0.0062806,          0.00085285,            0.031124,           0.0063404,           0.0048157,            0.040203,           0.0066329,           0.0066329
                   2,            0.046393,             0.01011,           0.0054496,            0.029148,             0.22222,            0.027717,            0.012214,            0.023429,           0.0047369,           0.0054794,            0.010182,            0.009946,            0.009946
                   3,            0.039938,           0.0088168,           0.0053323,            0.018005,             0.75556,             0.19493,            0.056747,            0.029326,           0.0027881,           0.0066101,           0.0099543,           0.0099543,           0.0099543
                   4,            0.033388,           0.0078633,           0.0033811,             0.44893,            0.088889,             0.12692,            0.049851,            0.019261,           0.0037019,           0.0036255,           0.0099543,           0.0099543,           0.0099543
                   5,            0.030211,           0.0074096,           0.0031998,            0.035214,                 0.8,             0.14231,            0.067762,            0.016922,           0.0049326,           0.0043213,           0.0099391,           0.0099391,           0.0099391
                   6,            0.028509,           0.0070886,           0.0027054,           0.0062112,            0.066667,           0.0067772,          0.00067772,            0.029278,           0.0038649,            0.005452,           0.0099238,           0.0099238,           0.0099238
                   7,            0.027232,           0.0066312,           0.0022741,             0.18497,             0.73333,             0.54275,             0.20682,            0.015212,           0.0056222,              0.0104,           0.0099086,           0.0099086,           0.0099086
                   8,            0.025643,           0.0064468,           0.0022671,             0.42398,             0.14829,              0.1345,            0.025208,            0.023555,           0.0041327,           0.0048981,           0.0098934,           0.0098934,           0.0098934
                   9,            0.023697,           0.0061201,           0.0018023,             0.86478,             0.24444,             0.25019,             0.11606,            0.012709,           0.0059833,            0.007869,           0.0098782,           0.0098782,           0.0098782
                  10,            0.022966,           0.0059414,           0.0017013,             0.76237,             0.31111,             0.26898,             0.10953,            0.010646,           0.0075958,           0.0067337,           0.0098629,           0.0098629,           0.0098629
                  11,            0.021842,           0.0058901,           0.0018675,            0.021174,             0.31111,            0.030313,           0.0047385,            0.026341,           0.0041256,            0.011188,           0.0098477,           0.0098477,           0.0098477
                  12,            0.021496,           0.0058403,           0.0014428,            0.039548,             0.31111,             0.12456,            0.020488,            0.021895,           0.0050942,           0.0095398,           0.0098325,           0.0098325,           0.0098325
                  13,             0.02216,           0.0059862,           0.0014533,             0.73644,             0.12374,            0.053019,            0.010988,            0.027765,           0.0053623,            0.013605,           0.0098172,           0.0098172,           0.0098172
                  14,            0.020097,           0.0056113,           0.0014668,             0.74212,             0.15556,            0.066055,            0.010095,            0.027344,           0.0046912,           0.0078735,            0.009802,            0.009802,            0.009802
                  15,            0.020342,           0.0056854,           0.0011564,             0.98892,             0.28889,             0.32896,             0.11697,            0.022097,           0.0049604,             0.00905,           0.0097868,           0.0097868,           0.0097868
