               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.062457,           0.0069011,            0.020984,           0.0028296,             0.91111,             0.18644,             0.08471,            0.034217,           0.0037005,           0.0096954,             0.07013,           0.0033189,           0.0033189
                   1,            0.038851,           0.0040779,           0.0054543,            0.020846,                 0.6,            0.050925,            0.015224,            0.037073,           0.0029005,           0.0083313,            0.040123,           0.0066457,           0.0066457
                   2,            0.037898,           0.0031155,           0.0062669,           0.0027799,                 0.6,            0.035644,           0.0059831,             0.03008,            0.006247,           0.0033508,             0.01011,           0.0099658,           0.0099658
                   3,            0.038803,           0.0025388,           0.0055715,           0.0027114,                 0.6,           0.0046292,          0.00056466,            0.038874,           0.0061168,           0.0027809,           0.0099703,           0.0099703,           0.0099703
                   4,            0.034144,           0.0022537,           0.0047974,           0.0015949,            0.066667,           0.0015487,          0.00015487,            0.042063,           0.0070553,            0.018466,           0.0099703,           0.0099703,           0.0099703
                   5,            0.030401,           0.0019905,           0.0038972,          0.00049677,             0.33333,            0.011056,           0.0022111,            0.038273,           0.0065456,           0.0037285,           0.0099604,           0.0099604,           0.0099604
                   6,            0.028834,           0.0017831,           0.0029776,                   0,                   0,                   0,                   0,            0.043435,           0.0035501,           0.0059464,           0.0099505,           0.0099505,           0.0099505
                   7,            0.026967,           0.0016312,           0.0022939,           0.0095591,            0.066667,            0.015209,            0.002091,            0.040978,           0.0041818,           0.0028038,           0.0099406,           0.0099406,           0.0099406
                   8,            0.025321,           0.0015849,           0.0020568,              0.6438,             0.13333,             0.14165,             0.03247,            0.039983,           0.0075193,           0.0022854,           0.0099307,           0.0099307,           0.0099307
                   9,            0.025151,           0.0014775,           0.0022098,             0.61052,            0.066667,             0.11543,            0.023194,            0.040169,           0.0061193,          0.00077934,           0.0099208,           0.0099208,           0.0099208
                  10,            0.024452,           0.0014643,           0.0022789,             0.48076,             0.13333,             0.13098,            0.022549,             0.04295,           0.0030643,           0.0010157,           0.0099109,           0.0099109,           0.0099109
                  11,            0.023487,            0.001408,           0.0018582,                   0,                   0,                   0,                   0,             0.04092,           0.0046635,           0.0012989,            0.009901,            0.009901,            0.009901
                  12,             0.02338,            0.001374,           0.0016933,              0.5761,             0.33333,             0.46484,            0.079651,             0.04334,           0.0068602,           0.0029091,           0.0098911,           0.0098911,           0.0098911
