               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.018671,          0.00098542,          0.00049025,             0.19231,             0.66667,             0.33979,              0.3097,            0.032653,           0.0060538,          0.00037966,            0.070259,           0.0033046,           0.0033046
                   1,            0.018705,          0.00072808,          0.00055174,            0.015873,             0.33333,             0.33167,             0.33167,            0.035849,           0.0069338,           0.0041817,            0.040252,           0.0066314,           0.0066314
                   2,            0.020869,          0.00079806,          0.00081398,                   0,                   0,                   0,                   0,              0.0402,           0.0090836,            0.012955,            0.010239,           0.0099515,           0.0099515
                   3,             0.02522,           0.0012123,            0.003478,                   0,                   0,                   0,                   0,            0.036782,           0.0080424,           0.0043648,           0.0099703,           0.0099703,           0.0099703
                   4,            0.025445,           0.0013184,           0.0029627,                   0,                   0,                   0,                   0,            0.036826,           0.0087972,           0.0061432,           0.0099703,           0.0099703,           0.0099703
                   5,            0.024909,           0.0012483,           0.0030212,           0.0039565,             0.26667,            0.055278,            0.011243,            0.040095,           0.0087153,           0.0008337,           0.0099604,           0.0099604,           0.0099604
                   6,            0.024766,           0.0011704,           0.0020848,            0.016015,             0.46667,             0.09401,            0.028203,            0.040134,           0.0039375,          0.00071468,           0.0099505,           0.0099505,           0.0099505
                   7,            0.024324,           0.0011876,           0.0023311,                   0,                   0,                   0,                   0,             0.04093,           0.0088874,           0.0067245,           0.0099406,           0.0099406,           0.0099406
                   8,            0.023498,           0.0011413,           0.0019245,                   0,                   0,                   0,                   0,            0.036522,            0.011382,            0.011572,           0.0099307,           0.0099307,           0.0099307
                   9,            0.023452,           0.0011477,           0.0022658,            0.018519,            0.066667,              0.0725,             0.00725,            0.040182,           0.0052202,            0.013953,           0.0099208,           0.0099208,           0.0099208
                  10,            0.023028,           0.0011092,           0.0018326,           0.0024499,             0.53333,           0.0031639,          0.00060834,            0.036396,            0.018065,           0.0018951,           0.0099109,           0.0099109,           0.0099109
                  11,            0.022829,           0.0011383,           0.0017604,            0.001355,             0.33333,            0.055278,            0.011056,            0.036639,            0.019672,            0.006958,            0.009901,            0.009901,            0.009901
                  12,            0.022101,           0.0011127,           0.0018205,                   0,                   0,                   0,                   0,            0.038008,           0.0086988,           0.0032272,           0.0098911,           0.0098911,           0.0098911
                  13,            0.022059,            0.001074,           0.0013245,             0.20185,             0.33333,             0.35229,            0.071664,            0.039509,           0.0055738,           0.0014065,           0.0098812,           0.0098812,           0.0098812
                  14,             0.02219,           0.0011159,           0.0014308,           0.0089485,             0.26667,            0.071697,           0.0071697,            0.039509,           0.0082611,           0.0058273,           0.0098713,           0.0098713,           0.0098713
                  15,            0.021853,           0.0010845,           0.0017244,           0.0035273,             0.13333,            0.015613,           0.0043872,            0.037155,             0.00873,          0.00071068,           0.0098614,           0.0098614,           0.0098614
                  16,            0.021487,           0.0010633,           0.0013683,           0.0029499,             0.33333,           0.0034549,          0.00034549,            0.035044,            0.009123,           0.0022316,           0.0098515,           0.0098515,           0.0098515
                  17,            0.021554,           0.0010252,           0.0013795,           0.0045977,             0.13333,           0.0049609,          0.00049609,            0.038973,           0.0071296,           0.0020966,           0.0098416,           0.0098416,           0.0098416
                  18,            0.021023,           0.0010325,           0.0010814,             0.04178,             0.46667,             0.10323,            0.012201,            0.038372,           0.0071952,           0.0043671,           0.0098317,           0.0098317,           0.0098317
                  19,            0.020916,           0.0009948,           0.0014845,                   0,                   0,                   0,                   0,            0.037639,           0.0087913,           0.0027443,           0.0098218,           0.0098218,           0.0098218
                  20,            0.020839,           0.0010164,           0.0013943,            0.011494,             0.26667,             0.16535,            0.038425,            0.037551,           0.0068282,           0.0023254,           0.0098119,           0.0098119,           0.0098119
                  21,            0.020688,           0.0010309,           0.0012456,                   0,                   0,                   0,                   0,            0.038674,            0.014492,           0.0084091,            0.009802,            0.009802,            0.009802
                  22,            0.020679,           0.0010274,           0.0013666,             0.55871,            0.066667,             0.15595,            0.017221,            0.039202,            0.005118,           0.0012554,           0.0097921,           0.0097921,           0.0097921
                  23,            0.019899,           0.0010182,          0.00084493,             0.44028,             0.44374,             0.61364,             0.19603,            0.039629,            0.004378,          0.00082054,           0.0097822,           0.0097822,           0.0097822
                  24,            0.019914,          0.00096857,           0.0008425,                   0,                   0,                   0,                   0,            0.040536,           0.0087879,            0.008551,           0.0097723,           0.0097723,           0.0097723
                  25,            0.020055,           0.0010331,           0.0013211,           0.0041408,             0.13333,             0.05393,            0.005393,            0.039347,           0.0065176,           0.0024719,           0.0097624,           0.0097624,           0.0097624
                  26,            0.020489,           0.0010321,           0.0014693,             0.12964,             0.13333,             0.14833,            0.027982,            0.038533,           0.0097823,           0.0012337,           0.0097525,           0.0097525,           0.0097525
                  27,            0.019928,           0.0010094,           0.0011577,           0.0032154,                 0.2,           0.0056456,           0.0013117,            0.037357,            0.010623,           0.0018436,           0.0097426,           0.0097426,           0.0097426
                  28,            0.020088,           0.0010031,           0.0014549,             0.47835,             0.33333,              0.4111,            0.043751,            0.037909,           0.0081704,           0.0027969,           0.0097327,           0.0097327,           0.0097327
                  29,            0.019767,           0.0009473,          0.00095253,           0.0099913,                 0.6,             0.19559,            0.019559,            0.037433,           0.0098573,           0.0051544,           0.0097228,           0.0097228,           0.0097228
                  30,             0.02014,          0.00098162,           0.0012668,             0.41891,                 0.4,             0.40781,             0.10711,            0.040059,            0.011282,           0.0029549,           0.0097129,           0.0097129,           0.0097129
                  31,            0.020117,          0.00098129,           0.0010117,              0.6068,             0.13333,             0.52593,             0.20806,            0.039866,             0.00694,           0.0010574,            0.009703,            0.009703,            0.009703
                  32,            0.019967,          0.00098942,           0.0014665,                   0,                   0,                   0,                   0,            0.041725,           0.0052459,           0.0013458,           0.0096931,           0.0096931,           0.0096931
                  33,            0.019699,           0.0010027,          0.00090674,           0.0020704,            0.066667,           0.0062552,           0.0018766,            0.038822,           0.0085245,           0.0042068,           0.0096832,           0.0096832,           0.0096832
                  34,            0.018962,          0.00095263,          0.00090219,             0.52855,            0.066667,            0.073081,           0.0073081,            0.037933,           0.0087787,           0.0046234,           0.0096733,           0.0096733,           0.0096733
                  35,            0.019276,          0.00097239,           0.0010867,             0.58521,             0.33333,             0.33898,            0.067959,            0.037682,           0.0099144,           0.0015678,           0.0096634,           0.0096634,           0.0096634
                  36,            0.019256,          0.00097406,          0.00099193,              0.6306,             0.33333,             0.52357,             0.11431,            0.038642,           0.0060641,           0.0015965,           0.0096535,           0.0096535,           0.0096535
                  37,             0.01915,          0.00096922,          0.00091379,           0.0088617,             0.46667,              0.3675,              0.0516,            0.038117,           0.0074288,          0.00077248,           0.0096436,           0.0096436,           0.0096436
                  38,            0.019199,          0.00096243,          0.00099251,            0.074881,            0.066667,            0.045054,            0.006883,            0.041427,            0.007464,            0.002116,           0.0096337,           0.0096337,           0.0096337
