               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.096791,             0.02032,            0.035177,           0.0043484,                   1,            0.036052,            0.020547,            0.034955,           0.0071697,            0.011462,              0.0766,              0.0026,              0.0026
                   1,            0.073405,             0.02196,            0.024348,           0.0040047,                   1,            0.055009,            0.020771,            0.032062,           0.0051391,            0.011234,            0.052292,           0.0052919,           0.0052919
                   2,            0.068233,            0.018462,            0.014182,           0.0041832,                   1,            0.015802,            0.010575,            0.031356,           0.0045414,           0.0088943,            0.027976,           0.0079756,           0.0079756
                   3,            0.067458,            0.016124,           0.0098297,           0.0066029,                   1,            0.033229,            0.021665,            0.021216,           0.0059571,            0.010007,           0.0099543,           0.0099543,           0.0099543
                   4,            0.062863,            0.014973,           0.0078635,           0.0064103,                 0.5,            0.015084,           0.0098732,            0.018196,            0.006664,            0.010126,           0.0099543,           0.0099543,           0.0099543
                   5,            0.057089,             0.01259,           0.0067207,            0.007622,                 0.5,            0.018842,            0.013038,            0.017829,           0.0070345,           0.0090958,           0.0099391,           0.0099391,           0.0099391
                   6,            0.051262,            0.011325,           0.0057741,           0.0071633,                 0.5,            0.017552,            0.011494,            0.020623,           0.0069377,           0.0086655,           0.0099238,           0.0099238,           0.0099238
                   7,             0.04716,           0.0095847,           0.0045586,           0.0059666,                 0.5,            0.014199,           0.0087469,             0.02106,           0.0067801,           0.0077225,           0.0099086,           0.0099086,           0.0099086
                   8,            0.045194,           0.0094994,            0.004162,            0.011416,                 0.5,            0.014998,           0.0072306,            0.020196,           0.0072812,           0.0073792,           0.0098934,           0.0098934,           0.0098934
                   9,            0.040498,           0.0088767,           0.0038147,           0.0079365,                 0.2,           0.0062187,           0.0043667,            0.018994,            0.007827,           0.0095947,           0.0098782,           0.0098782,           0.0098782
                  10,             0.04103,           0.0085919,           0.0039601,           0.0068182,                 0.3,           0.0079965,           0.0071311,            0.017513,           0.0082206,            0.007045,           0.0098629,           0.0098629,           0.0098629
                  11,            0.038319,           0.0079635,           0.0031893,               0.025,                 0.4,            0.032766,            0.028419,            0.019234,            0.007825,           0.0069168,           0.0098477,           0.0098477,           0.0098477
                  12,            0.037503,           0.0078411,            0.002809,            0.021739,                 0.2,             0.02138,             0.02138,            0.020662,           0.0076378,           0.0078918,           0.0098325,           0.0098325,           0.0098325
                  13,            0.035813,           0.0074922,           0.0032634,            0.027027,                 0.2,            0.025417,            0.025417,            0.025717,           0.0069659,           0.0079147,           0.0098172,           0.0098172,           0.0098172
                  14,            0.034387,           0.0073982,           0.0032564,            0.020833,                 0.1,            0.013312,           0.0026625,            0.022219,           0.0078922,           0.0079788,            0.009802,            0.009802,            0.009802
                  15,            0.035819,           0.0075113,           0.0026788,                   0,                   0,                   0,                   0,            0.033108,           0.0069312,            0.013843,           0.0097868,           0.0097868,           0.0097868
                  16,            0.034529,           0.0069742,            0.002575,                   0,                   0,                   0,                   0,            0.031776,           0.0070306,            0.011334,           0.0097715,           0.0097715,           0.0097715
                  17,            0.032924,           0.0069539,            0.002619,                   0,                   0,                   0,                   0,            0.028839,           0.0072765,           0.0079651,           0.0097563,           0.0097563,           0.0097563
                  18,            0.031391,           0.0068429,           0.0022901,                   0,                   0,                   0,                   0,            0.028701,           0.0068136,           0.0084366,           0.0097411,           0.0097411,           0.0097411
                  19,            0.031424,           0.0065195,           0.0027166,                   0,                   0,                   0,                   0,            0.029921,           0.0067441,           0.0094116,           0.0097258,           0.0097258,           0.0097258
                  20,            0.031414,           0.0067027,           0.0024054,            0.027778,                 0.2,            0.026427,             0.01258,            0.030712,           0.0069912,           0.0087021,           0.0097106,           0.0097106,           0.0097106
                  21,            0.030973,           0.0066027,           0.0021507,            0.017241,                 0.1,            0.017816,            0.013077,            0.026638,           0.0079533,           0.0085327,           0.0096954,           0.0096954,           0.0096954
                  22,            0.028938,           0.0067144,           0.0024675,            0.040541,                 0.3,            0.064489,            0.040699,            0.028555,           0.0070543,           0.0090912,           0.0096802,           0.0096802,           0.0096802
                  23,            0.030092,           0.0064832,           0.0021855,                0.06,                 0.3,            0.096883,            0.050767,            0.028263,             0.00731,           0.0077316,           0.0096649,           0.0096649,           0.0096649
                  24,            0.030072,           0.0060657,           0.0019975,            0.095238,                 0.4,             0.15086,             0.12764,            0.028066,            0.007422,           0.0079193,           0.0096497,           0.0096497,           0.0096497
                  25,            0.030312,           0.0066416,           0.0024783,            0.041667,                 0.2,             0.12073,            0.055683,             0.03008,           0.0066682,            0.011993,           0.0096345,           0.0096345,           0.0096345
                  26,            0.027861,            0.006058,           0.0022016,                   0,                   0,                   0,                   0,            0.030229,           0.0071586,            0.014081,           0.0096192,           0.0096192,           0.0096192
                  27,            0.028589,           0.0061902,           0.0018677,            0.055556,                 0.1,               0.042,              0.0084,            0.032665,           0.0067598,            0.014548,            0.009604,            0.009604,            0.009604
                  28,             0.02932,           0.0062055,           0.0018154,                   0,                   0,                   0,                   0,            0.032353,           0.0070107,             0.01355,           0.0095888,           0.0095888,           0.0095888
                  29,            0.028569,            0.006559,           0.0017818,                   0,                   0,                   0,                   0,            0.033095,           0.0072276,            0.016324,           0.0095735,           0.0095735,           0.0095735
                  30,            0.027461,           0.0060536,           0.0015731,            0.071429,                 0.2,             0.12054,            0.046404,            0.032388,           0.0069587,             0.01192,           0.0095583,           0.0095583,           0.0095583
                  31,            0.027463,           0.0061507,           0.0016283,                   0,                   0,                   0,                   0,            0.034894,            0.006814,            0.015829,           0.0095431,           0.0095431,           0.0095431
                  32,            0.027413,           0.0060632,           0.0017621,                   0,                   0,                   0,                   0,            0.035924,           0.0068214,            0.016919,           0.0095278,           0.0095278,           0.0095278
                  33,            0.027345,            0.006151,           0.0015852,                   0,                   0,                   0,                   0,            0.035303,           0.0064896,            0.014108,           0.0095126,           0.0095126,           0.0095126
                  34,            0.025488,           0.0054577,           0.0015936,                   0,                   0,                   0,                   0,            0.034857,           0.0064689,            0.013596,           0.0094974,           0.0094974,           0.0094974
                  35,            0.025305,           0.0059979,           0.0017886,                   0,                   0,                   0,                   0,            0.035871,           0.0067579,            0.016663,           0.0094822,           0.0094822,           0.0094822
                  36,            0.025898,           0.0059592,           0.0014973,                   0,                   0,                   0,                   0,            0.031629,           0.0070858,            0.012579,           0.0094669,           0.0094669,           0.0094669
                  37,            0.024029,           0.0055138,           0.0017143,            0.038462,                 0.1,            0.027764,            0.027764,            0.027244,           0.0078339,           0.0069992,           0.0094517,           0.0094517,           0.0094517
                  38,            0.025906,           0.0057185,           0.0016186,            0.055556,                 0.1,               0.055,               0.055,            0.025775,           0.0083105,           0.0064362,           0.0094365,           0.0094365,           0.0094365
                  39,            0.025407,           0.0056513,           0.0017327,            0.071429,                 0.2,             0.05217,            0.040633,             0.03107,            0.007618,              0.0117,           0.0094212,           0.0094212,           0.0094212
                  40,             0.02571,           0.0054972,           0.0015319,               0.125,                 0.1,            0.083125,            0.024937,            0.027948,           0.0080462,           0.0064728,            0.009406,            0.009406,            0.009406
