               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.072085,            0.020698,            0.027399,           0.0083064,             0.53817,             0.19975,            0.048219,            0.030258,           0.0062594,            0.010098,            0.070233,           0.0033075,           0.0033075
                   1,            0.050973,            0.013707,           0.0080274,            0.002885,             0.84444,             0.10142,            0.034283,             0.03149,           0.0054643,           0.0067439,            0.040222,           0.0066307,           0.0066307
                   2,            0.048286,            0.011068,           0.0055671,            0.077784,             0.26667,             0.10855,            0.030877,            0.033979,           0.0045914,            0.004759,            0.010202,           0.0099438,           0.0099438
                   3,            0.040399,           0.0090312,           0.0045396,           0.0051602,             0.66667,            0.076578,            0.076578,            0.033111,            0.005873,           0.0028093,           0.0099543,           0.0099543,           0.0099543
                   4,            0.034487,            0.008327,           0.0028834,             0.12658,             0.33333,             0.32809,             0.26663,             0.03213,           0.0082989,           0.0018686,           0.0099543,           0.0099543,           0.0099543
                   5,            0.030199,           0.0075765,           0.0030622,            0.010701,            0.066667,            0.024466,            0.014185,            0.031215,           0.0082544,           0.0049403,           0.0099391,           0.0099391,           0.0099391
                   6,            0.029213,           0.0075186,           0.0023598,            0.008448,             0.66667,             0.18857,             0.18857,            0.031724,           0.0071229,            0.001044,           0.0099238,           0.0099238,           0.0099238
                   7,            0.026835,           0.0069359,           0.0023389,             0.50124,            0.066667,             0.19041,             0.13144,            0.032971,            0.008863,           0.0008249,           0.0099086,           0.0099086,           0.0099086
                   8,            0.026163,           0.0068135,           0.0018883,             0.11129,             0.33333,             0.18826,             0.18826,            0.033278,           0.0062984,           0.0018499,           0.0098934,           0.0098934,           0.0098934
                   9,            0.024665,           0.0067461,           0.0020267,             0.62027,             0.26667,             0.62754,             0.62703,            0.033487,           0.0064667,          0.00063018,           0.0098782,           0.0098782,           0.0098782
                  10,            0.023903,           0.0062506,           0.0016117,           0.0049649,                 0.4,            0.039786,            0.038319,             0.03632,           0.0066026,           0.0021414,           0.0098629,           0.0098629,           0.0098629
                  11,            0.023748,           0.0063769,           0.0016894,           0.0039216,             0.33333,            0.010699,            0.010699,            0.036091,           0.0075237,           0.0023101,           0.0098477,           0.0098477,           0.0098477
                  12,            0.022446,           0.0060568,           0.0016588,            0.060797,             0.40927,             0.20046,             0.20003,            0.032673,           0.0073468,           0.0011962,           0.0098325,           0.0098325,           0.0098325
                  13,            0.022152,            0.006281,           0.0012536,             0.47647,             0.66667,               0.664,              0.5971,            0.029287,           0.0065594,          0.00090259,           0.0098172,           0.0098172,           0.0098172
                  14,            0.021535,           0.0060168,            0.001307,             0.58321,             0.66667,             0.66333,             0.63017,            0.031731,           0.0061507,           0.0009043,            0.009802,            0.009802,            0.009802
                  15,            0.020867,            0.006226,           0.0014158,             0.55341,            0.066667,            0.085402,            0.084884,            0.033958,           0.0082408,          0.00053679,           0.0097868,           0.0097868,           0.0097868
                  16,            0.020773,           0.0058951,           0.0012525,           0.0088904,             0.66667,            0.081974,            0.081974,            0.033395,           0.0084821,           0.0006445,           0.0097715,           0.0097715,           0.0097715
                  17,            0.020575,            0.005845,           0.0011032,             0.65115,             0.33333,             0.34203,             0.29571,            0.032738,            0.006399,           0.0020594,           0.0097563,           0.0097563,           0.0097563
                  18,            0.019927,           0.0056521,          0.00098376,            0.015033,             0.66667,             0.27635,             0.27635,            0.033387,           0.0081485,          0.00066968,           0.0097411,           0.0097411,           0.0097411
                  19,            0.020444,           0.0057654,          0.00097647,           0.0089987,                 0.6,             0.33995,             0.33957,            0.034937,           0.0094924,          0.00073149,           0.0097258,           0.0097258,           0.0097258
                  20,            0.018679,           0.0055014,          0.00088683,             0.58558,             0.64098,             0.66333,             0.63017,            0.033555,           0.0078899,          0.00044341,           0.0097106,           0.0097106,           0.0097106
                  21,            0.018737,           0.0056444,           0.0010027,             0.59806,             0.33333,             0.37325,             0.30306,            0.035105,           0.0091311,          0.00092331,           0.0096954,           0.0096954,           0.0096954
                  22,            0.018814,           0.0055202,          0.00089748,             0.66667,             0.26191,             0.33609,             0.33609,            0.034187,           0.0073253,            0.002228,           0.0096802,           0.0096802,           0.0096802
                  23,            0.018134,           0.0054029,          0.00083607,             0.66667,             0.29628,             0.38694,             0.38694,            0.032226,           0.0078122,          0.00099595,           0.0096649,           0.0096649,           0.0096649
                  24,            0.018282,           0.0054468,          0.00080402,            0.020707,             0.66667,             0.22603,             0.22603,            0.034265,           0.0075147,           0.0018052,           0.0096497,           0.0096497,           0.0096497
                  25,            0.017939,           0.0052564,          0.00072768,             0.50688,                 0.6,              0.5556,              0.5556,            0.033777,           0.0077069,           0.0011232,           0.0096345,           0.0096345,           0.0096345
                  26,            0.017477,           0.0054468,          0.00071606,             0.60515,             0.29754,             0.27639,             0.27639,            0.033739,           0.0083922,           0.0027343,           0.0096192,           0.0096192,           0.0096192
                  27,            0.017209,           0.0052343,           0.0006685,             0.58749,             0.26667,             0.27703,             0.27703,            0.035061,            0.013122,           0.0010019,            0.009604,            0.009604,            0.009604
                  28,            0.017463,           0.0053804,          0.00097135,             0.61416,             0.26667,             0.48639,             0.48639,            0.034268,           0.0090701,          0.00061474,           0.0095888,           0.0095888,           0.0095888
                  29,            0.016963,           0.0053614,           0.0010438,            0.027959,             0.66667,             0.39005,             0.39005,            0.034473,           0.0062824,          0.00048701,           0.0095735,           0.0095735,           0.0095735
                  30,            0.017614,           0.0052243,          0.00081763,            0.010827,                 0.6,             0.24427,             0.21931,            0.034573,           0.0093818,          0.00036611,           0.0095583,           0.0095583,           0.0095583
                  31,            0.016929,           0.0052104,          0.00070305,              0.5478,                 0.4,             0.47626,             0.46747,            0.033472,           0.0078978,          0.00053421,           0.0095431,           0.0095431,           0.0095431
                  32,            0.017018,           0.0053478,          0.00075496,             0.33333,             0.30211,             0.36852,             0.26889,            0.034224,           0.0073869,          0.00070997,           0.0095278,           0.0095278,           0.0095278
                  33,             0.01687,           0.0052248,          0.00073614,             0.34451,             0.33645,             0.33321,             0.29829,            0.035334,           0.0088612,           0.0004518,           0.0095126,           0.0095126,           0.0095126
                  34,            0.016787,            0.005297,          0.00081392,             0.48739,             0.33333,             0.43121,             0.43121,             0.03509,            0.010868,          0.00051507,           0.0094974,           0.0094974,           0.0094974
                  35,            0.016449,           0.0051673,          0.00084715,            0.011744,             0.66667,            0.084165,            0.081832,             0.03693,            0.011197,          0.00056702,           0.0094822,           0.0094822,           0.0094822
                  36,            0.016637,           0.0051823,          0.00066986,             0.61714,             0.50628,              0.6048,              0.6048,            0.035651,           0.0083725,          0.00052217,           0.0094669,           0.0094669,           0.0094669
                  37,            0.016467,           0.0051714,          0.00071339,            0.011649,             0.53333,            0.013485,            0.013485,            0.034648,           0.0089367,          0.00067781,           0.0094517,           0.0094517,           0.0094517
                  38,            0.016553,           0.0052487,          0.00071765,             0.63893,             0.13333,             0.55531,             0.48418,            0.034335,           0.0073753,           0.0010348,           0.0094365,           0.0094365,           0.0094365
                  39,            0.016136,           0.0050141,          0.00056962,             0.66667,             0.24169,             0.41722,             0.36417,            0.034141,           0.0067957,          0.00046587,           0.0094212,           0.0094212,           0.0094212
                  40,            0.015904,           0.0050893,          0.00060322,             0.56548,             0.66092,             0.66333,             0.66333,             0.03327,           0.0071837,          0.00031572,            0.009406,            0.009406,            0.009406
                  41,            0.016119,           0.0050954,          0.00058597,             0.64513,             0.57404,             0.66333,             0.63017,            0.033218,           0.0078059,          0.00048262,           0.0093908,           0.0093908,           0.0093908
                  42,            0.016156,           0.0050493,          0.00064253,            0.020732,             0.66667,             0.37777,             0.33774,            0.035356,           0.0082373,           0.0004397,           0.0093755,           0.0093755,           0.0093755
                  43,             0.01615,           0.0050387,          0.00061632,            0.015733,             0.53333,            0.089555,            0.089555,            0.034937,           0.0081634,          0.00057627,           0.0093603,           0.0093603,           0.0093603
                  44,            0.016011,           0.0048921,          0.00055116,             0.20795,             0.26667,              0.2941,             0.29377,            0.034346,            0.008139,          0.00066288,           0.0093451,           0.0093451,           0.0093451
                  45,            0.015423,           0.0049758,          0.00054809,            0.017316,             0.26667,            0.024862,            0.024862,            0.034674,           0.0080065,            0.000801,           0.0093298,           0.0093298,           0.0093298
                  46,            0.015466,            0.004871,          0.00050453,            0.014652,             0.26667,            0.020909,            0.020909,            0.036005,           0.0089749,           0.0011674,           0.0093146,           0.0093146,           0.0093146
                  47,            0.015611,           0.0048719,          0.00052572,            0.015686,             0.26667,             0.12304,             0.12304,            0.035803,           0.0093074,          0.00076311,           0.0092994,           0.0092994,           0.0092994
                  48,            0.015605,            0.005274,          0.00072443,            0.025613,             0.66667,             0.19123,             0.17702,            0.033125,           0.0083302,          0.00055268,           0.0092842,           0.0092842,           0.0092842
                  49,            0.015629,           0.0051375,          0.00094387,             0.66667,              0.2608,             0.41458,             0.37226,            0.032042,           0.0078397,          0.00061124,           0.0092689,           0.0092689,           0.0092689
                  50,            0.015633,           0.0049475,          0.00066873,             0.33333,             0.21673,             0.33174,             0.27656,            0.031211,           0.0062675,           0.0012622,           0.0092537,           0.0092537,           0.0092537
                  51,            0.015988,           0.0049715,          0.00078253,             0.33333,             0.15325,             0.28488,             0.27451,            0.032279,           0.0075383,          0.00061524,           0.0092385,           0.0092385,           0.0092385
                  52,            0.015642,            0.005106,          0.00061296,            0.019841,             0.33333,            0.066333,            0.059029,            0.034629,           0.0072907,          0.00053344,           0.0092232,           0.0092232,           0.0092232
                  53,            0.015455,           0.0050493,          0.00072058,            0.054421,             0.33333,             0.22912,             0.22844,            0.032353,           0.0078129,          0.00038724,            0.009208,            0.009208,            0.009208
                  54,            0.015275,           0.0049305,          0.00055265,            0.013123,             0.53333,            0.015119,            0.014158,            0.033139,            0.010399,          0.00039334,           0.0091928,           0.0091928,           0.0091928
                  55,            0.014773,           0.0049005,          0.00045524,             0.65808,                 0.2,             0.29137,             0.28936,            0.032739,           0.0078036,          0.00037151,           0.0091775,           0.0091775,           0.0091775
                  56,            0.015232,           0.0049754,          0.00043661,             0.61494,             0.26667,             0.32056,             0.32056,            0.033145,           0.0067821,          0.00056718,           0.0091623,           0.0091623,           0.0091623
                  57,            0.014709,           0.0047452,          0.00044918,             0.23616,                 0.2,             0.24173,             0.24173,            0.033175,           0.0077838,           0.0005234,           0.0091471,           0.0091471,           0.0091471
                  58,            0.014966,           0.0047539,          0.00056579,            0.043591,             0.66667,             0.30566,              0.2865,            0.034312,           0.0068711,          0.00034659,           0.0091318,           0.0091318,           0.0091318
                  59,            0.015035,           0.0048857,          0.00056051,            0.019841,             0.33333,             0.14333,             0.13642,            0.033869,           0.0075396,          0.00090326,           0.0091166,           0.0091166,           0.0091166
                  60,            0.014808,           0.0047968,          0.00041872,            0.063083,                 0.2,             0.18538,             0.13223,            0.035272,           0.0092732,           0.0011316,           0.0091014,           0.0091014,           0.0091014
                  61,            0.014619,           0.0049369,          0.00053641,             0.62694,            0.066667,             0.11732,            0.071861,            0.034868,            0.007763,           0.0017838,           0.0090862,           0.0090862,           0.0090862
                  62,            0.014836,            0.005144,          0.00045926,             0.66667,             0.18584,             0.36562,             0.21937,            0.035144,           0.0065958,          0.00036602,           0.0090709,           0.0090709,           0.0090709
                  63,            0.014394,           0.0048604,          0.00046484,            0.017994,             0.66667,            0.050524,            0.037813,            0.031442,           0.0079687,          0.00041403,           0.0090557,           0.0090557,           0.0090557
                  64,            0.014642,           0.0047704,          0.00041997,            0.017544,             0.26667,            0.029737,            0.029737,            0.032764,           0.0081818,          0.00077607,           0.0090405,           0.0090405,           0.0090405
                  65,              0.0147,           0.0047151,          0.00035178,            0.016667,             0.26667,            0.026988,            0.026988,            0.032813,           0.0079084,           0.0015333,           0.0090252,           0.0090252,           0.0090252
                  66,            0.014309,           0.0046891,          0.00037276,             0.66667,             0.22269,             0.27095,             0.22388,            0.033732,           0.0079258,            0.001002,             0.00901,             0.00901,             0.00901
                  67,              0.0143,           0.0047851,          0.00039076,             0.66667,             0.12415,             0.27492,             0.19283,            0.035192,           0.0075546,           0.0010801,           0.0089948,           0.0089948,           0.0089948
