               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.01522,           0.0045913,          0.00063184,                   0,                   0,                   0,                   0,            0.021177,            0.010173,            0.077344,           0.0094517,           0.0094517,           0.0094517
                  38,            0.014361,           0.0043873,          0.00074171,                   0,                   0,                   0,                   0,             0.01821,            0.012068,            0.058044,           0.0094365,           0.0094365,           0.0094365
                  39,            0.015188,            0.004622,          0.00062838,                   0,                   0,                   0,                   0,            0.013811,           0.0094769,            0.086353,           0.0094212,           0.0094212,           0.0094212
                  40,            0.014104,           0.0043768,          0.00063626,                   0,                   0,                   0,                   0,            0.016658,            0.012004,            0.079541,            0.009406,            0.009406,            0.009406
                  41,            0.014533,           0.0044649,          0.00070263,                   0,                   0,                   0,                   0,            0.015061,            0.011894,             0.08877,           0.0093908,           0.0093908,           0.0093908
                  42,            0.014379,           0.0043766,          0.00063986,                   0,                   0,                   0,                   0,            0.014403,            0.012894,            0.081592,           0.0093755,           0.0093755,           0.0093755
                  43,            0.014305,           0.0043981,          0.00063423,                   0,                   0,                   0,                   0,            0.013155,            0.012604,             0.09397,           0.0093603,           0.0093603,           0.0093603
                  44,            0.013987,           0.0043558,          0.00065669,                   0,                   0,                   0,                   0,            0.019748,            0.013835,            0.084375,           0.0093451,           0.0093451,           0.0093451
                  45,            0.013535,           0.0042316,          0.00058868,                   0,                   0,                   0,                   0,            0.017372,            0.011778,             0.10481,           0.0093298,           0.0093298,           0.0093298
                  46,             0.01413,            0.004342,          0.00057195,                   0,                   0,                   0,                   0,            0.023897,             0.01027,            0.083276,           0.0093146,           0.0093146,           0.0093146
                  47,            0.014025,           0.0043614,           0.0006721,                   0,                   0,                   0,                   0,            0.025503,             0.01274,            0.074597,           0.0092994,           0.0092994,           0.0092994
                  48,            0.013529,           0.0042802,          0.00055716,                   0,                   0,                   0,                   0,            0.023312,            0.014982,            0.030597,           0.0092842,           0.0092842,           0.0092842
                  49,            0.013395,           0.0042666,          0.00055714,                   0,                   0,                   0,                   0,            0.018964,            0.015692,            0.070825,           0.0092689,           0.0092689,           0.0092689
                  50,             0.01328,           0.0042521,          0.00057981,                   0,                   0,                   0,                   0,            0.020601,             0.01613,            0.059802,           0.0092537,           0.0092537,           0.0092537
                  51,            0.013186,           0.0040705,          0.00049898,                   0,                   0,                   0,                   0,            0.023704,            0.013899,            0.032813,           0.0092385,           0.0092385,           0.0092385
                  52,            0.012882,           0.0040461,          0.00071328,                   0,                   0,                   0,                   0,            0.024497,            0.011946,            0.058521,           0.0092232,           0.0092232,           0.0092232
                  53,            0.013227,           0.0043431,          0.00086826,                   0,                   0,                   0,                   0,            0.022347,            0.014828,            0.026019,            0.009208,            0.009208,            0.009208
                  54,            0.013468,           0.0042286,          0.00057672,                   0,                   0,                   0,                   0,            0.024432,            0.014737,            0.017422,           0.0091928,           0.0091928,           0.0091928
                  55,            0.013126,           0.0042003,          0.00062865,                   0,                   0,                   0,                   0,            0.023272,            0.014725,            0.036951,           0.0091775,           0.0091775,           0.0091775
                  56,            0.013666,           0.0042223,           0.0004757,                   0,                   0,                   0,                   0,            0.021835,            0.012829,            0.035687,           0.0091623,           0.0091623,           0.0091623
                  57,            0.013206,           0.0041159,          0.00053735,                   0,                   0,                   0,                   0,            0.019205,            0.014609,            0.043433,           0.0091471,           0.0091471,           0.0091471
                  58,            0.013318,           0.0042044,          0.00053665,                   0,                   0,                   0,                   0,            0.018138,               0.018,            0.021753,           0.0091318,           0.0091318,           0.0091318
                  59,            0.012894,           0.0041017,          0.00062081,                   0,                   0,                   0,                   0,            0.016761,            0.015898,             0.04054,           0.0091166,           0.0091166,           0.0091166
                  60,            0.012919,           0.0041351,          0.00055129,                   0,                   0,                   0,                   0,            0.017392,            0.015668,            0.061633,           0.0091014,           0.0091014,           0.0091014
                  61,            0.012793,           0.0041034,          0.00053689,                   0,                   0,                   0,                   0,            0.016838,            0.017716,            0.046692,           0.0090862,           0.0090862,           0.0090862
                  62,            0.012623,           0.0039953,          0.00041971,                   0,                   0,                   0,                   0,            0.018542,            0.012855,               0.075,           0.0090709,           0.0090709,           0.0090709
                  63,            0.012699,           0.0040523,          0.00048596,                   0,                   0,                   0,                   0,            0.023588,            0.011398,            0.065771,           0.0090557,           0.0090557,           0.0090557
                  64,            0.012679,           0.0040292,          0.00050554,                   0,                   0,                   0,                   0,              0.0209,            0.014325,            0.061047,           0.0090405,           0.0090405,           0.0090405
                  65,            0.012601,           0.0039822,          0.00047797,                   0,                   0,                   0,                   0,            0.021942,            0.013448,            0.060425,           0.0090252,           0.0090252,           0.0090252
                  66,            0.012357,           0.0040254,          0.00043827,                   0,                   0,                   0,                   0,            0.022513,            0.013693,            0.052258,             0.00901,             0.00901,             0.00901
                  67,            0.012624,           0.0038397,            0.000536,                   0,                   0,                   0,                   0,            0.018339,            0.014725,            0.059912,           0.0089948,           0.0089948,           0.0089948
                  68,            0.012513,           0.0040942,          0.00056256,                   0,                   0,                   0,                   0,            0.015959,            0.016865,            0.048999,           0.0089795,           0.0089795,           0.0089795
                  69,             0.01232,           0.0039868,          0.00044887,                   0,                   0,                   0,                   0,            0.016168,            0.017845,            0.046472,           0.0089643,           0.0089643,           0.0089643
                  70,            0.012426,           0.0039733,           0.0005326,                   0,                   0,                   0,                   0,            0.016997,            0.016272,            0.049255,           0.0089491,           0.0089491,           0.0089491
                  71,            0.012397,           0.0040725,          0.00045671,                   0,                   0,                   0,                   0,            0.015403,            0.013783,            0.053906,           0.0089338,           0.0089338,           0.0089338
                  72,            0.012305,           0.0039332,          0.00046622,                   0,                   0,                   0,                   0,            0.021476,            0.011933,            0.053943,           0.0089186,           0.0089186,           0.0089186
                  73,            0.012021,           0.0040117,          0.00072012,                   0,                   0,                   0,                   0,            0.021097,            0.013029,            0.034259,           0.0089034,           0.0089034,           0.0089034
                  74,            0.012142,           0.0040046,          0.00048882,                   0,                   0,                   0,                   0,             0.01897,            0.010676,            0.044128,           0.0088882,           0.0088882,           0.0088882
                  75,            0.012534,           0.0039269,          0.00052709,                   0,                   0,                   0,                   0,            0.015066,            0.012823,            0.041858,           0.0088729,           0.0088729,           0.0088729
                  76,            0.012461,           0.0040167,          0.00043601,                   0,                   0,                   0,                   0,             0.01976,            0.013899,             0.01647,           0.0088577,           0.0088577,           0.0088577
                  77,            0.012188,           0.0040025,          0.00045379,                   0,                   0,                   0,                   0,            0.022921,            0.014325,            0.015271,           0.0088425,           0.0088425,           0.0088425
                  78,            0.012132,           0.0038506,          0.00055357,                   0,                   0,                   0,                   0,            0.018781,            0.014248,            0.048413,           0.0088272,           0.0088272,           0.0088272
                  79,            0.012155,           0.0038653,          0.00044931,                   0,                   0,                   0,                   0,            0.020994,            0.011437,            0.051965,            0.008812,            0.008812,            0.008812
                  80,            0.011971,           0.0039712,          0.00066497,                   0,                   0,                   0,                   0,            0.018925,            0.010882,            0.058118,           0.0087968,           0.0087968,           0.0087968
                  81,            0.012299,           0.0038589,          0.00041125,                   0,                   0,                   0,                   0,            0.017188,            0.013409,            0.039294,           0.0087815,           0.0087815,           0.0087815
                  82,            0.012023,           0.0039337,          0.00038742,                   0,                   0,                   0,                   0,            0.018174,             0.01243,            0.028564,           0.0087663,           0.0087663,           0.0087663
                  83,            0.011618,           0.0038775,          0.00048558,                   0,                   0,                   0,                   0,            0.018799,            0.014621,            0.027118,           0.0087511,           0.0087511,           0.0087511
                  84,            0.011521,           0.0038634,          0.00044736,                   0,                   0,                   0,                   0,            0.018067,            0.013822,            0.043579,           0.0087358,           0.0087358,           0.0087358
                  85,            0.011232,           0.0037645,          0.00041612,                   0,                   0,                   0,                   0,            0.020097,             0.01183,            0.058374,           0.0087206,           0.0087206,           0.0087206
                  86,            0.011221,           0.0039312,          0.00037806,                   0,                   0,                   0,                   0,            0.017391,            0.011501,            0.086646,           0.0087054,           0.0087054,           0.0087054
                  87,            0.011651,           0.0037748,          0.00045637,                   0,                   0,                   0,                   0,            0.017598,            0.011101,            0.092358,           0.0086902,           0.0086902,           0.0086902
                  88,            0.011615,           0.0037926,          0.00038666,                   0,                   0,                   0,                   0,            0.019034,            0.011488,            0.082544,           0.0086749,           0.0086749,           0.0086749
                  89,            0.011531,           0.0038497,          0.00047189,                   0,                   0,                   0,                   0,            0.019526,            0.013029,            0.071045,           0.0086597,           0.0086597,           0.0086597
                  90,            0.011506,           0.0038086,          0.00041509,                   0,                   0,                   0,                   0,            0.023656,            0.013029,            0.032208,           0.0086445,           0.0086445,           0.0086445
                  91,            0.011678,           0.0038596,          0.00037565,                   0,                   0,                   0,                   0,            0.020351,            0.012726,            0.051599,           0.0086292,           0.0086292,           0.0086292
                  92,            0.011294,           0.0037949,          0.00038515,                   0,                   0,                   0,                   0,            0.016612,            0.013551,            0.073279,            0.008614,            0.008614,            0.008614
                  93,            0.011726,           0.0039013,          0.00039243,                   0,                   0,                   0,                   0,            0.016406,            0.017948,            0.063501,           0.0085988,           0.0085988,           0.0085988
                  94,            0.011191,           0.0037583,          0.00035927,                   0,                   0,                   0,                   0,            0.017992,            0.014583,            0.059875,           0.0085835,           0.0085835,           0.0085835
                  95,            0.011438,           0.0037646,          0.00039341,                   0,                   0,                   0,                   0,            0.016495,            0.015086,            0.057532,           0.0085683,           0.0085683,           0.0085683
                  96,            0.011295,           0.0037715,          0.00033195,                   0,                   0,                   0,                   0,            0.017951,            0.014441,            0.062732,           0.0085531,           0.0085531,           0.0085531
                  97,            0.011263,           0.0037517,          0.00036359,                   0,                   0,                   0,                   0,            0.019294,            0.014944,            0.064526,           0.0085378,           0.0085378,           0.0085378
                  98,            0.011089,           0.0037386,           0.0004008,                   0,                   0,                   0,                   0,            0.017703,            0.015795,            0.080493,           0.0085226,           0.0085226,           0.0085226
                  99,            0.011256,           0.0037344,           0.0004452,                   0,                   0,                   0,                   0,            0.016874,            0.015472,            0.051855,           0.0085074,           0.0085074,           0.0085074
                 100,            0.011428,           0.0038265,          0.00039112,                   0,                   0,                   0,                   0,            0.016734,            0.016336,            0.044128,           0.0084922,           0.0084922,           0.0084922
                 101,            0.010965,           0.0036339,          0.00038304,                   0,                   0,                   0,                   0,            0.020337,            0.015034,            0.062183,           0.0084769,           0.0084769,           0.0084769
                 102,             0.01123,           0.0037119,           0.0004281,                   0,                   0,                   0,                   0,            0.021232,            0.013551,             0.10188,           0.0084617,           0.0084617,           0.0084617
                 103,            0.011268,           0.0035687,          0.00040852,                   0,                   0,                   0,                   0,            0.017537,            0.015356,            0.092505,           0.0084465,           0.0084465,           0.0084465
                 104,            0.011027,           0.0037599,          0.00036077,                   0,                   0,                   0,                   0,             0.01745,            0.014119,            0.084595,           0.0084312,           0.0084312,           0.0084312
                 105,            0.011237,           0.0037681,          0.00045686,                   0,                   0,                   0,                   0,            0.015637,            0.014635,            0.073425,            0.008416,            0.008416,            0.008416
                 106,            0.010698,           0.0036681,          0.00031565,                   0,                   0,                   0,                   0,            0.017026,            0.014867,             0.08064,           0.0084008,           0.0084008,           0.0084008
                 107,            0.011108,           0.0037578,          0.00039682,                   0,                   0,                   0,                   0,            0.015377,            0.015343,            0.085254,           0.0083855,           0.0083855,           0.0083855
                 108,            0.011037,           0.0037946,          0.00038012,                   0,                   0,                   0,                   0,            0.016938,           0.0099313,             0.11426,           0.0083703,           0.0083703,           0.0083703
