               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.018866,          0.00084778,          0.00044649,             0.16111,             0.66667,              0.5984,             0.48002,            0.035178,           0.0051671,          0.00057306,            0.070259,           0.0033046,           0.0033046
                   1,            0.018691,          0.00071954,          0.00061184,            0.045249,                 0.4,            0.047758,            0.044743,            0.034424,           0.0060253,           0.0018219,            0.040249,           0.0066278,           0.0066278
                   2,            0.020961,          0.00081311,          0.00089561,                   0,                   0,                   0,                   0,            0.035935,            0.010409,           0.0077911,            0.010228,           0.0099409,           0.0099409
                   3,            0.024458,            0.001188,           0.0034325,            0.006246,                 0.4,            0.012177,           0.0012177,            0.029017,           0.0096584,              0.0323,           0.0099543,           0.0099543,           0.0099543
                   4,            0.025702,           0.0012567,           0.0026703,                   0,                   0,                   0,                   0,            0.042657,           0.0065327,           0.0012897,           0.0099543,           0.0099543,           0.0099543
                   5,            0.024909,           0.0011716,           0.0019846,                   0,                   0,                   0,                   0,            0.038889,           0.0057876,           0.0015141,           0.0099391,           0.0099391,           0.0099391
                   6,            0.024673,           0.0011775,           0.0020407,                   0,                   0,                   0,                   0,            0.045928,              0.0112,            0.018988,           0.0099238,           0.0099238,           0.0099238
                   7,            0.023845,           0.0011637,           0.0022726,           0.0011204,             0.13333,           0.0011516,            0.000186,            0.040991,           0.0046437,           0.0043396,           0.0099086,           0.0099086,           0.0099086
                   8,            0.023806,           0.0011969,           0.0024509,                   0,                   0,                   0,                   0,            0.039576,           0.0057946,           0.0038681,           0.0098934,           0.0098934,           0.0098934
                   9,            0.023442,           0.0011637,           0.0018711,            0.014328,             0.33333,            0.059036,            0.017335,             0.03583,           0.0074662,           0.0013985,           0.0098782,           0.0098782,           0.0098782
                  10,            0.023156,           0.0011319,           0.0019901,             0.24773,             0.38598,             0.27455,            0.072114,            0.039835,            0.010113,          0.00056133,           0.0098629,           0.0098629,           0.0098629
                  11,             0.02339,           0.0011508,           0.0019734,                   0,                   0,                   0,                   0,            0.038119,           0.0061655,           0.0023666,           0.0098477,           0.0098477,           0.0098477
                  12,            0.022546,           0.0011172,           0.0014428,                   0,                   0,                   0,                   0,            0.034719,           0.0092869,           0.0080292,           0.0098325,           0.0098325,           0.0098325
                  13,            0.022101,           0.0010665,           0.0013631,                   0,                   0,                   0,                   0,            0.038604,           0.0072575,           0.0013847,           0.0098172,           0.0098172,           0.0098172
                  14,            0.022289,           0.0011228,           0.0018332,            0.014701,             0.46667,            0.054807,            0.015824,            0.031225,            0.010058,           0.0039505,            0.009802,            0.009802,            0.009802
                  15,            0.022111,           0.0011132,           0.0014249,           0.0029112,             0.13333,            0.066517,           0.0075256,            0.036914,           0.0095301,           0.0040627,           0.0097868,           0.0097868,           0.0097868
                  16,            0.021211,           0.0010882,           0.0013237,             0.41086,             0.33333,             0.24706,             0.11605,            0.036373,           0.0059411,           0.0011633,           0.0097715,           0.0097715,           0.0097715
                  17,            0.020898,           0.0010648,            0.001432,            0.027264,             0.53333,            0.043305,           0.0069529,            0.040118,           0.0048439,           0.0018757,           0.0097563,           0.0097563,           0.0097563
                  18,            0.020781,           0.0010447,           0.0010345,            0.014736,             0.46667,            0.040626,            0.010352,            0.036768,           0.0067992,           0.0010735,           0.0097411,           0.0097411,           0.0097411
                  19,            0.020665,          0.00099023,           0.0010594,            0.041414,             0.53333,             0.11107,            0.014357,            0.039663,            0.004909,          0.00096359,           0.0097258,           0.0097258,           0.0097258
                  20,            0.020618,           0.0010015,            0.001037,           0.0026455,             0.33333,            0.015076,           0.0015076,            0.037541,           0.0081185,          0.00075531,           0.0097106,           0.0097106,           0.0097106
                  21,            0.021052,           0.0010299,           0.0016022,             0.12262,             0.33333,             0.33167,              0.0398,            0.043177,           0.0051128,           0.0078049,           0.0096954,           0.0096954,           0.0096954
                  22,            0.020712,           0.0010328,           0.0011695,             0.47168,             0.45066,             0.38699,            0.094558,            0.036892,            0.009059,           0.0070313,           0.0096802,           0.0096802,           0.0096802
                  23,            0.020656,           0.0010553,           0.0012016,                   0,                   0,                   0,                   0,            0.040726,            0.006758,            0.012213,           0.0096649,           0.0096649,           0.0096649
                  24,            0.020375,           0.0010307,           0.0011372,           0.0051282,             0.33333,             0.11056,            0.022865,            0.035331,           0.0069059,           0.0033005,           0.0096497,           0.0096497,           0.0096497
                  25,            0.020594,           0.0010591,           0.0013417,             0.40899,             0.51005,             0.56444,             0.16106,            0.037745,           0.0042252,           0.0033623,           0.0096345,           0.0096345,           0.0096345
                  26,             0.02051,           0.0010154,           0.0011601,            0.013137,             0.53333,             0.18763,            0.019302,            0.040269,           0.0077554,           0.0070267,           0.0096192,           0.0096192,           0.0096192
                  27,            0.020524,          0.00098897,          0.00092792,            0.026998,             0.66667,             0.22211,            0.049113,            0.037964,           0.0057103,          0.00051842,            0.009604,            0.009604,            0.009604
                  28,            0.020055,           0.0010008,          0.00081178,           0.0083151,                 0.6,            0.078481,           0.0087582,            0.038979,           0.0072334,           0.0013435,           0.0095888,           0.0095888,           0.0095888
                  29,            0.019874,          0.00098598,           0.0014153,              0.6264,             0.33333,              0.4193,            0.061627,            0.039603,           0.0060085,          0.00054817,           0.0095735,           0.0095735,           0.0095735
                  30,            0.019741,          0.00095502,          0.00085311,           0.0077519,             0.26667,             0.13868,            0.040438,            0.039202,           0.0072423,          0.00065346,           0.0095583,           0.0095583,           0.0095583
                  31,            0.019684,          0.00099811,            0.001071,             0.47277,             0.58132,             0.46787,             0.11592,            0.037928,           0.0068863,           0.0004077,           0.0095431,           0.0095431,           0.0095431
                  32,            0.019662,           0.0010012,           0.0010059,           0.0091075,             0.33333,             0.24474,             0.04441,            0.041025,           0.0090854,           0.0011925,           0.0095278,           0.0095278,           0.0095278
                  33,            0.019258,          0.00099091,           0.0011481,           0.0073685,                 0.4,            0.096668,            0.019334,            0.041478,           0.0090113,           0.0075577,           0.0095126,           0.0095126,           0.0095126
                  34,            0.019365,          0.00097916,           0.0015939,             0.32382,             0.42183,             0.28326,            0.040746,             0.03889,           0.0096726,             0.00229,           0.0094974,           0.0094974,           0.0094974
                  35,            0.019633,          0.00098144,          0.00090068,             0.66667,             0.31336,              0.4975,             0.14701,            0.035976,           0.0056757,           0.0014477,           0.0094822,           0.0094822,           0.0094822
                  36,            0.019317,          0.00094526,          0.00088907,             0.54406,             0.44901,             0.51626,             0.16538,            0.037477,           0.0057662,          0.00087318,           0.0094669,           0.0094669,           0.0094669
                  37,            0.019164,          0.00094122,          0.00090501,             0.61895,             0.33333,             0.46594,             0.13618,            0.038413,           0.0068851,           0.0010185,           0.0094517,           0.0094517,           0.0094517
                  38,            0.019353,          0.00097757,          0.00099701,            0.028249,                 0.6,              0.2133,             0.03929,            0.037337,           0.0051754,           0.0017006,           0.0094365,           0.0094365,           0.0094365
                  39,            0.019415,          0.00095012,           0.0011161,             0.45813,             0.33333,             0.33167,            0.066333,            0.037935,            0.013173,           0.0021446,           0.0094212,           0.0094212,           0.0094212
                  40,             0.01939,          0.00098997,          0.00085143,            0.011435,             0.33333,             0.16583,            0.016583,            0.040675,           0.0070706,           0.0051819,            0.009406,            0.009406,            0.009406
                  41,            0.018568,          0.00093275,          0.00086711,             0.46546,              0.4167,             0.58447,            0.096788,            0.040755,           0.0054368,           0.0006752,           0.0093908,           0.0093908,           0.0093908
                  42,            0.018507,          0.00091264,          0.00068041,            0.017571,             0.53333,             0.09335,           0.0096296,            0.038643,           0.0057793,          0.00073185,           0.0093755,           0.0093755,           0.0093755
                  43,            0.018783,          0.00093375,          0.00061826,            0.011733,             0.66667,             0.36753,            0.075411,            0.033547,           0.0094762,          0.00056906,           0.0093603,           0.0093603,           0.0093603
                  44,             0.01869,           0.0009429,          0.00080156,             0.57287,             0.33333,             0.37808,              0.1454,            0.037967,            0.005755,           0.0016788,           0.0093451,           0.0093451,           0.0093451
                  45,            0.019368,          0.00094955,           0.0010793,             0.63572,             0.33333,             0.38726,            0.078404,            0.036915,           0.0088373,          0.00060997,           0.0093298,           0.0093298,           0.0093298
                  46,            0.019014,          0.00096285,           0.0010769,           0.0078259,             0.46667,            0.011773,           0.0028684,            0.038449,           0.0079979,          0.00072842,           0.0093146,           0.0093146,           0.0093146
                  47,            0.018853,           0.0009469,           0.0011247,             0.61686,             0.33333,             0.53358,            0.094356,            0.037794,           0.0088123,          0.00064087,           0.0092994,           0.0092994,           0.0092994
                  48,            0.019139,          0.00090885,           0.0010002,             0.46192,             0.53333,             0.61364,             0.22089,            0.037758,            0.006207,           0.0011049,           0.0092842,           0.0092842,           0.0092842
