               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.096235,            0.031107,             0.03803,                   0,                   0,                   0,                   0,            0.043308,            0.011806,            0.014255,              0.0838,              0.0018,              0.0018
                   1,            0.070891,            0.028606,            0.027333,            0.004527,                 0.9,           0.0090987,           0.0023931,            0.028573,           0.0084256,            0.011893,            0.066694,           0.0036944,           0.0036944
                   2,            0.062777,             0.02173,            0.017588,          0.00092336,                 0.2,          0.00085646,          0.00032215,             0.02783,           0.0070219,            0.010483,            0.049583,           0.0055829,           0.0055829
                   3,            0.064023,            0.018377,            0.011575,           0.0034483,                 0.5,           0.0040251,           0.0018867,            0.031045,           0.0043939,            0.011966,            0.032466,           0.0074657,           0.0074657
                   4,            0.064741,            0.015836,            0.008627,           0.0036364,                 0.4,           0.0044903,           0.0028432,            0.036403,           0.0025437,            0.011151,            0.015343,           0.0093427,           0.0093427
                   5,            0.062229,             0.01415,           0.0082012,           0.0066667,                 0.5,            0.009871,           0.0045131,            0.030907,            0.002542,           0.0091232,           0.0099238,           0.0099238,           0.0099238
                   6,             0.06455,            0.012739,           0.0072182,           0.0034169,                 0.3,           0.0033101,            0.001143,            0.026733,           0.0034864,           0.0076538,           0.0099238,           0.0099238,           0.0099238
                   7,            0.053495,            0.012519,           0.0062245,           0.0012195,                 0.1,           0.0018295,          0.00025884,            0.029871,           0.0040816,           0.0069214,           0.0099086,           0.0099086,           0.0099086
                   8,            0.052289,            0.010851,           0.0052251,            0.003112,                 0.3,           0.0025995,          0.00069818,            0.036914,           0.0031919,           0.0067429,           0.0098934,           0.0098934,           0.0098934
                   9,            0.048299,            0.010736,           0.0064558,           0.0053333,                 0.4,            0.015833,            0.003912,            0.031407,           0.0033378,           0.0052689,           0.0098782,           0.0098782,           0.0098782
                  10,            0.042184,           0.0091034,           0.0056621,           0.0064725,                 0.4,            0.030043,           0.0048571,            0.034428,           0.0019691,           0.0046303,           0.0098629,           0.0098629,           0.0098629
                  11,            0.044936,           0.0087576,           0.0052848,           0.0042735,                 0.3,           0.0069991,          0.00081396,            0.036217,           0.0018795,           0.0040466,           0.0098477,           0.0098477,           0.0098477
                  12,               0.042,           0.0098324,           0.0047256,           0.0046816,                 0.5,            0.012191,           0.0023912,            0.036301,           0.0023491,           0.0041107,           0.0098325,           0.0098325,           0.0098325
                  13,             0.04063,           0.0087746,            0.004139,           0.0015106,                 0.2,           0.0034555,          0.00076837,            0.031616,           0.0037068,           0.0036346,           0.0098172,           0.0098172,           0.0098172
                  14,            0.035342,            0.008155,           0.0035456,            0.004914,                 0.4,           0.0069015,           0.0021067,             0.03548,           0.0022242,           0.0027306,            0.009802,            0.009802,            0.009802
                  15,            0.038053,           0.0078061,           0.0036412,            0.003055,                 0.3,           0.0030715,           0.0010663,            0.032131,           0.0027553,           0.0042343,           0.0097868,           0.0097868,           0.0097868
                  16,            0.035566,           0.0078206,           0.0034279,           0.0064655,                 0.3,           0.0071971,           0.0017694,            0.033674,           0.0022006,           0.0063583,           0.0097715,           0.0097715,           0.0097715
                  17,            0.034021,           0.0074122,           0.0039146,           0.0028249,                 0.2,           0.0057991,           0.0011112,            0.021587,           0.0043061,           0.0027077,           0.0097563,           0.0097563,           0.0097563
                  18,            0.032581,           0.0073195,           0.0041671,            0.013043,                 0.3,            0.016798,            0.016511,            0.015205,           0.0045893,           0.0047287,           0.0097411,           0.0097411,           0.0097411
                  19,            0.032999,           0.0076897,           0.0032794,           0.0083333,                 0.1,             0.02775,            0.002775,            0.024215,           0.0040276,           0.0055023,           0.0097258,           0.0097258,           0.0097258
                  20,            0.034566,           0.0073059,            0.002959,            0.019231,                 0.1,            0.014753,            0.011802,            0.019156,           0.0046476,           0.0068207,           0.0097106,           0.0097106,           0.0097106
                  21,             0.03324,           0.0072351,           0.0028557,            0.033333,                 0.1,            0.020464,            0.016371,            0.022822,           0.0038899,           0.0052689,           0.0096954,           0.0096954,           0.0096954
                  22,            0.030805,           0.0073717,           0.0030327,                   0,                   0,                   0,                   0,            0.024248,           0.0038252,           0.0037239,           0.0096802,           0.0096802,           0.0096802
                  23,            0.032792,           0.0064611,           0.0028412,                   0,                   0,                   0,                   0,            0.026177,           0.0034664,           0.0034172,           0.0096649,           0.0096649,           0.0096649
                  24,            0.028926,           0.0072791,           0.0027001,                   0,                   0,                   0,                   0,            0.022772,            0.003851,           0.0032547,           0.0096497,           0.0096497,           0.0096497
                  25,             0.02982,           0.0069809,           0.0028389,                   0,                   0,                   0,                   0,            0.022135,           0.0039417,           0.0033028,           0.0096345,           0.0096345,           0.0096345
                  26,            0.028565,           0.0070879,           0.0029007,                   0,                   0,                   0,                   0,            0.021497,           0.0042967,           0.0046669,           0.0096192,           0.0096192,           0.0096192
                  27,            0.031042,            0.006503,           0.0027519,                   0,                   0,                   0,                   0,            0.022251,           0.0044574,           0.0040489,            0.009604,            0.009604,            0.009604
                  28,            0.029636,           0.0068356,           0.0024592,                   0,                   0,                   0,                   0,             0.01737,           0.0053138,           0.0060242,           0.0095888,           0.0095888,           0.0095888
                  29,            0.028941,           0.0069366,           0.0022531,            0.005618,                 0.1,            0.003494,          0.00069881,            0.019197,           0.0049079,           0.0030876,           0.0095735,           0.0095735,           0.0095735
                  30,            0.028173,           0.0067566,           0.0028759,                   0,                   0,                   0,                   0,            0.022381,           0.0040155,           0.0024307,           0.0095583,           0.0095583,           0.0095583
                  31,            0.028474,           0.0067826,            0.002063,                   0,                   0,                   0,                   0,            0.019796,           0.0045725,           0.0023758,           0.0095431,           0.0095431,           0.0095431
                  32,            0.028596,           0.0073379,           0.0020526,                   0,                   0,                   0,                   0,            0.022517,           0.0044186,           0.0035088,           0.0095278,           0.0095278,           0.0095278
                  33,            0.028468,           0.0063968,           0.0021328,                   0,                   0,                   0,                   0,            0.022095,           0.0045361,           0.0027077,           0.0095126,           0.0095126,           0.0095126
                  34,            0.029325,           0.0069484,           0.0020913,                   0,                   0,                   0,                   0,            0.022125,           0.0045836,            0.002227,           0.0094974,           0.0094974,           0.0094974
                  35,            0.026674,           0.0063414,           0.0021404,                   0,                   0,                   0,                   0,            0.024238,           0.0039807,           0.0017578,           0.0094822,           0.0094822,           0.0094822
                  36,             0.02963,            0.006696,           0.0018362,            0.012987,                 0.2,            0.011143,           0.0026688,            0.025717,           0.0036622,           0.0019444,           0.0094669,           0.0094669,           0.0094669
                  37,            0.028115,           0.0065458,           0.0020347,                   0,                   0,                   0,                   0,            0.022435,           0.0045197,           0.0030373,           0.0094517,           0.0094517,           0.0094517
                  38,            0.027327,           0.0062962,            0.001999,                   0,                   0,                   0,                   0,            0.023578,           0.0044203,           0.0033394,           0.0094365,           0.0094365,           0.0094365
                  39,            0.026536,           0.0062039,           0.0018001,                   0,                   0,                   0,                   0,            0.027162,           0.0039056,           0.0054749,           0.0094212,           0.0094212,           0.0094212
                  40,            0.027761,           0.0063492,           0.0028075,                   0,                   0,                   0,                   0,            0.026836,           0.0039302,           0.0058182,            0.009406,            0.009406,            0.009406
                  41,            0.026671,           0.0066545,           0.0020984,                   0,                   0,                   0,                   0,            0.028753,           0.0038108,            0.006308,           0.0093908,           0.0093908,           0.0093908
                  42,            0.027493,           0.0064103,           0.0017093,                   0,                   0,                   0,                   0,            0.031035,            0.003535,           0.0060471,           0.0093755,           0.0093755,           0.0093755
                  43,            0.027946,            0.006549,           0.0014095,                   0,                   0,                   0,                   0,            0.026039,           0.0041207,           0.0038864,           0.0093603,           0.0093603,           0.0093603
